sample,250000,length,32768                                                                        
Time(ns),Vol(V),Vol(V)
03092000.000000,4.325386,-0.283496
03096000.000000,4.325386,-0.396504
03100000.000000,4.213579,-0.396504
03104000.000000,4.213579,-0.509513
03108000.000000,4.213579,-0.396504
03112000.000000,4.213579,-0.509513
03116000.000000,4.213579,-0.509513
03120000.000000,4.325386,-0.396504
03124000.000000,4.213579,-0.509513
03128000.000000,4.325386,-0.509513
03132000.000000,4.213579,-0.396504
03136000.000000,4.437192,-0.396504
03140000.000000,4.213579,-0.396504
03144000.000000,4.325386,-0.396504
03148000.000000,4.213579,-0.396504
03152000.000000,4.325386,-0.283496
03156000.000000,4.213579,-0.509513
03160000.000000,4.213579,-0.396504
03164000.000000,4.325386,-0.396504
03168000.000000,4.325386,-0.396504
03172000.000000,4.213579,-0.396504
03176000.000000,4.213579,-0.396504
03180000.000000,4.325386,-0.396504
03184000.000000,4.213579,-0.396504
03188000.000000,4.213579,-0.396504
03192000.000000,4.325386,-0.283496
03196000.000000,4.213579,-0.283496
03200000.000000,4.213579,-0.396504
03204000.000000,4.213579,-0.396504
03208000.000000,4.213579,-0.396504
03212000.000000,4.325386,-0.396504
03216000.000000,4.213579,-0.396504
03220000.000000,4.213579,-0.283496
03224000.000000,4.325386,-0.396504
03228000.000000,4.437192,-0.283496
03232000.000000,4.213579,-0.396504
03236000.000000,4.325386,-0.396504
03240000.000000,4.213579,-0.396504
03244000.000000,4.213579,-0.396504
03248000.000000,4.213579,-0.396504
03252000.000000,4.213579,-0.396504
03256000.000000,4.437192,-0.396504
03260000.000000,4.213579,-0.396504
03264000.000000,4.325386,-0.283496
03268000.000000,4.213579,-0.396504
03272000.000000,4.325386,-0.396504
03276000.000000,4.213579,-0.396504
03280000.000000,4.325386,-0.396504
03284000.000000,4.325386,-0.396504
03288000.000000,4.325386,-0.396504
03292000.000000,4.213579,-0.396504
03296000.000000,4.213579,-0.396504
03300000.000000,4.213579,-0.396504
03304000.000000,4.213579,-0.396504
03308000.000000,4.325386,-0.396504
03312000.000000,4.213579,-0.396504
03316000.000000,4.213579,-0.396504
03320000.000000,4.325386,-0.396504
03324000.000000,4.213579,-0.396504
03328000.000000,4.213579,-0.396504
03332000.000000,4.213579,-0.396504
03336000.000000,4.213579,-0.396504
03340000.000000,4.213579,-0.396504
03344000.000000,4.437192,-0.396504
03348000.000000,4.325386,-0.509513
03352000.000000,4.213579,-0.396504
03356000.000000,4.213579,-0.396504
03360000.000000,4.213579,-0.283496
03364000.000000,4.213579,-0.283496
03368000.000000,4.213579,-0.283496
03372000.000000,4.213579,-0.509513
03376000.000000,4.213579,-0.509513
03380000.000000,4.213579,-0.396504
03384000.000000,4.213579,-0.396504
03388000.000000,4.325386,-0.283496
03392000.000000,4.213579,-0.396504
03396000.000000,4.213579,-0.396504
03400000.000000,4.213579,-0.396504
03404000.000000,4.213579,-0.396504
03408000.000000,4.325386,-0.396504
03412000.000000,4.325386,-0.396504
03416000.000000,4.213579,-0.396504
03420000.000000,4.213579,-0.396504
03424000.000000,4.213579,-0.509513
03428000.000000,4.325386,-0.396504
03432000.000000,4.325386,-0.396504
03436000.000000,4.325386,-0.396504
03440000.000000,4.213579,-0.509513
03444000.000000,4.213579,-0.509513
03448000.000000,4.213579,-0.396504
03452000.000000,4.213579,-0.396504
03456000.000000,4.213579,-0.396504
03460000.000000,4.213579,-0.396504
03464000.000000,4.325386,-0.396504
03468000.000000,4.213579,-0.396504
03472000.000000,4.325386,-0.396504
03476000.000000,4.213579,-0.509513
03480000.000000,4.213579,-0.396504
03484000.000000,4.213579,-0.396504
03488000.000000,4.325386,-0.396504
03492000.000000,4.213579,-0.396504
03496000.000000,4.437192,-0.283496
03500000.000000,4.325386,-0.283496
03504000.000000,4.213579,-0.509513
03508000.000000,4.213579,-0.283496
03512000.000000,4.213579,-0.396504
03516000.000000,4.437192,-0.396504
03520000.000000,4.213579,-0.396504
03524000.000000,4.325386,-0.396504
03528000.000000,4.213579,-0.396504
03532000.000000,4.213579,-0.396504
03536000.000000,4.213579,-0.283496
03540000.000000,4.325386,-0.396504
03544000.000000,4.213579,-0.509513
03548000.000000,4.325386,-0.396504
03552000.000000,4.325386,-0.283496
03556000.000000,4.325386,-0.396504
03560000.000000,4.325386,-0.283496
03564000.000000,4.213579,-0.396504
03568000.000000,4.325386,-0.509513
03572000.000000,4.213579,-0.396504
03576000.000000,4.213579,-0.283496
03580000.000000,4.213579,-0.396504
03584000.000000,4.325386,-0.396504
03588000.000000,4.213579,-0.396504
03592000.000000,4.325386,-0.396504
03596000.000000,4.213579,-0.396504
03600000.000000,4.213579,-0.396504
03604000.000000,4.213579,-0.396504
03608000.000000,4.325386,-0.396504
03612000.000000,4.325386,-0.283496
03616000.000000,4.213579,-0.396504
03620000.000000,4.213579,-0.509513
03624000.000000,4.213579,-0.396504
03628000.000000,4.325386,-0.396504
03632000.000000,4.213579,-0.396504
03636000.000000,4.213579,-0.396504
03640000.000000,4.325386,-0.396504
03644000.000000,4.213579,-0.396504
03648000.000000,4.437192,-0.396504
03652000.000000,4.213579,-0.396504
03656000.000000,4.213579,-0.396504
03660000.000000,4.213579,-0.396504
03664000.000000,4.213579,-0.509513
03668000.000000,4.325386,-0.396504
03672000.000000,4.213579,-0.396504
03676000.000000,4.325386,-0.283496
03680000.000000,4.213579,-0.396504
03684000.000000,4.325386,-0.396504
03688000.000000,4.325386,-0.396504
03692000.000000,4.213579,-0.396504
03696000.000000,4.325386,-0.396504
03700000.000000,4.213579,-0.396504
03704000.000000,4.213579,-0.509513
03708000.000000,4.437192,-0.283496
03712000.000000,4.213579,-0.509513
03716000.000000,4.213579,-0.283496
03720000.000000,4.213579,-0.396504
03724000.000000,4.325386,-0.396504
03728000.000000,4.325386,-0.396504
03732000.000000,4.213579,-0.283496
03736000.000000,4.325386,-0.396504
03740000.000000,4.325386,-0.396504
03744000.000000,4.213579,-0.396504
03748000.000000,4.325386,-0.396504
03752000.000000,4.213579,-0.396504
03756000.000000,4.213579,-0.396504
03760000.000000,4.213579,-0.396504
03764000.000000,4.213579,-0.283496
03768000.000000,4.325386,-0.283496
03772000.000000,4.213579,-0.396504
03776000.000000,4.325386,-0.396504
03780000.000000,4.213579,-0.396504
03784000.000000,4.213579,-0.396504
03788000.000000,4.325386,-0.509513
03792000.000000,4.213579,-0.509513
03796000.000000,4.213579,-0.283496
03800000.000000,4.325386,-0.509513
03804000.000000,4.325386,-0.396504
03808000.000000,4.213579,-0.509513
03812000.000000,4.213579,-0.396504
03816000.000000,4.213579,-0.283496
03820000.000000,4.325386,-0.396504
03824000.000000,4.213579,-0.396504
03828000.000000,4.325386,-0.396504
03832000.000000,4.325386,-0.283496
03836000.000000,4.213579,-0.283496
03840000.000000,4.213579,-0.396504
03844000.000000,4.213579,-0.396504
03848000.000000,4.213579,-0.396504
03852000.000000,4.213579,-0.509513
03856000.000000,4.213579,-0.283496
03860000.000000,4.325386,-0.396504
03864000.000000,4.437192,-0.396504
03868000.000000,4.213579,-0.396504
03872000.000000,4.213579,-0.396504
03876000.000000,4.325386,-0.396504
03880000.000000,4.325386,-0.396504
03884000.000000,4.325386,-0.283496
03888000.000000,4.213579,-0.396504
03892000.000000,4.213579,-0.396504
03896000.000000,4.213579,-0.396504
03900000.000000,4.213579,-0.509513
03904000.000000,4.325386,-0.396504
03908000.000000,4.325386,-0.396504
03912000.000000,4.213579,-0.396504
03916000.000000,4.213579,-0.396504
03920000.000000,4.213579,-0.396504
03924000.000000,4.437192,-0.396504
03928000.000000,4.325386,-0.396504
03932000.000000,4.213579,-0.509513
03936000.000000,4.101773,-0.396504
03940000.000000,4.213579,-0.396504
03944000.000000,4.325386,-0.396504
03948000.000000,4.213579,-0.396504
03952000.000000,4.213579,-0.396504
03956000.000000,4.213579,-0.396504
03960000.000000,4.325386,-0.396504
03964000.000000,4.325386,-0.396504
03968000.000000,4.213579,-0.396504
03972000.000000,4.213579,-0.396504
03976000.000000,4.213579,-0.396504
03980000.000000,4.213579,-0.396504
03984000.000000,4.325386,-0.396504
03988000.000000,4.213579,-0.396504
03992000.000000,4.213579,-0.396504
03996000.000000,4.213579,-0.396504
04000000.000000,4.325386,-0.283496
04004000.000000,4.437192,-0.396504
04008000.000000,4.325386,-0.396504
04012000.000000,4.213579,-0.396504
04016000.000000,4.325386,-0.283496
04020000.000000,4.325386,-0.396504
04024000.000000,4.213579,-0.396504
04028000.000000,4.325386,-0.396504
04032000.000000,4.325386,-0.509513
04036000.000000,4.213579,-0.396504
04040000.000000,4.213579,-0.283496
04044000.000000,4.325386,-0.396504
04048000.000000,4.213579,-0.396504
04052000.000000,4.325386,-0.396504
04056000.000000,4.325386,-0.396504
04060000.000000,4.325386,-0.396504
04064000.000000,4.325386,-0.396504
04068000.000000,4.213579,-0.396504
04072000.000000,4.325386,-0.283496
04076000.000000,4.213579,-0.396504
04080000.000000,4.213579,-0.283496
04084000.000000,4.213579,-0.396504
04088000.000000,4.213579,-0.396504
04092000.000000,4.213579,-0.396504
04096000.000000,4.325386,-0.396504
04100000.000000,4.213579,-0.283496
04104000.000000,4.325386,-0.396504
04108000.000000,4.213579,-0.283496
04112000.000000,4.213579,-0.509513
04116000.000000,4.437192,-0.396504
04120000.000000,4.213579,-0.396504
04124000.000000,4.437192,-0.396504
04128000.000000,4.213579,-0.396504
04132000.000000,4.437192,-0.396504
04136000.000000,4.213579,-0.396504
04140000.000000,4.213579,-0.283496
04144000.000000,4.325386,-0.396504
04148000.000000,4.325386,-0.396504
04152000.000000,4.325386,-0.396504
04156000.000000,4.213579,-0.396504
04160000.000000,4.213579,-0.396504
04164000.000000,4.325386,-0.396504
04168000.000000,4.325386,-0.396504
04172000.000000,4.213579,-0.396504
04176000.000000,4.213579,-0.283496
04180000.000000,4.325386,-0.396504
04184000.000000,4.325386,-0.396504
04188000.000000,4.325386,-0.283496
04192000.000000,4.325386,-0.396504
04196000.000000,4.325386,-0.509513
04200000.000000,4.213579,-0.283496
04204000.000000,4.213579,-0.283496
04208000.000000,4.213579,-0.396504
04212000.000000,4.325386,-0.396504
04216000.000000,4.101773,-0.396504
04220000.000000,4.325386,-0.283496
04224000.000000,4.437192,-0.509513
04228000.000000,4.325386,-0.396504
04232000.000000,4.213579,-0.283496
04236000.000000,4.325386,-0.283496
04240000.000000,4.325386,-0.396504
04244000.000000,4.325386,-0.396504
04248000.000000,4.325386,-0.283496
04252000.000000,4.325386,-0.283496
04256000.000000,4.325386,-0.396504
04260000.000000,4.437192,-0.396504
04264000.000000,4.325386,-0.396504
04268000.000000,4.213579,-0.396504
04272000.000000,4.213579,-0.283496
04276000.000000,4.325386,-0.396504
04280000.000000,4.213579,-0.283496
04284000.000000,4.213579,-0.283496
04288000.000000,4.325386,-0.396504
04292000.000000,4.325386,-0.396504
04296000.000000,4.325386,-0.396504
04300000.000000,4.325386,-0.396504
04304000.000000,4.213579,-0.283496
04308000.000000,4.325386,-0.283496
04312000.000000,4.325386,-0.283496
04316000.000000,4.325386,-0.396504
04320000.000000,4.213579,-0.283496
04324000.000000,4.213579,-0.283496
04328000.000000,4.325386,-0.283496
04332000.000000,4.213579,-0.283496
04336000.000000,4.325386,-0.396504
04340000.000000,4.213579,-0.396504
04344000.000000,4.325386,-0.283496
04348000.000000,4.213579,-0.283496
04352000.000000,4.213579,-0.283496
04356000.000000,4.213579,-0.283496
04360000.000000,4.325386,-0.396504
04364000.000000,4.213579,-0.283496
04368000.000000,4.213579,-0.396504
04372000.000000,4.325386,-0.283496
04376000.000000,4.213579,-0.396504
04380000.000000,4.213579,-0.396504
04384000.000000,4.325386,-0.396504
04388000.000000,4.325386,-0.396504
04392000.000000,4.213579,-0.396504
04396000.000000,4.213579,-0.283496
04400000.000000,4.325386,-0.283496
04404000.000000,4.213579,-0.283496
04408000.000000,4.213579,-0.509513
04412000.000000,4.213579,-0.396504
04416000.000000,4.213579,-0.396504
04420000.000000,4.325386,-0.509513
04424000.000000,4.213579,-0.283496
04428000.000000,4.437192,-0.283496
04432000.000000,4.213579,-0.396504
04436000.000000,4.213579,-0.396504
04440000.000000,4.437192,-0.283496
04444000.000000,4.325386,-0.396504
04448000.000000,4.213579,-0.396504
04452000.000000,4.213579,-0.396504
04456000.000000,4.213579,-0.283496
04460000.000000,4.325386,-0.283496
04464000.000000,4.213579,-0.396504
04468000.000000,4.325386,-0.283496
04472000.000000,4.325386,-0.396504
04476000.000000,4.213579,-0.396504
04480000.000000,4.213579,-0.283496
04484000.000000,4.213579,-0.283496
04488000.000000,4.213579,-0.396504
04492000.000000,4.325386,-0.396504
04496000.000000,4.325386,-0.396504
04500000.000000,4.213579,-0.396504
04504000.000000,4.213579,-0.283496
04508000.000000,4.325386,-0.396504
04512000.000000,4.213579,-0.396504
04516000.000000,4.325386,-0.283496
04520000.000000,4.213579,-0.396504
04524000.000000,4.213579,-0.283496
04528000.000000,4.213579,-0.396504
04532000.000000,4.437192,-0.509513
04536000.000000,4.213579,-0.396504
04540000.000000,4.213579,-0.283496
04544000.000000,4.213579,-0.283496
04548000.000000,4.213579,-0.396504
04552000.000000,4.325386,-0.283496
04556000.000000,4.213579,-0.396504
04560000.000000,4.213579,-0.396504
04564000.000000,4.213579,-0.396504
04568000.000000,4.213579,-0.396504
04572000.000000,4.213579,-0.283496
04576000.000000,4.213579,-0.396504
04580000.000000,4.325386,-0.283496
04584000.000000,4.213579,-0.396504
04588000.000000,4.213579,-0.396504
04592000.000000,4.213579,-0.396504
04596000.000000,4.213579,-0.396504
04600000.000000,4.213579,-0.283496
04604000.000000,4.213579,-0.283496
04608000.000000,4.325386,-0.283496
04612000.000000,4.213579,-0.396504
04616000.000000,4.325386,-0.283496
04620000.000000,4.325386,-0.283496
04624000.000000,4.213579,-0.396504
04628000.000000,4.213579,-0.396504
04632000.000000,4.325386,-0.396504
04636000.000000,4.325386,-0.396504
04640000.000000,4.325386,-0.283496
04644000.000000,4.213579,-0.396504
04648000.000000,4.325386,-0.283496
04652000.000000,4.213579,-0.396504
04656000.000000,4.325386,-0.396504
04660000.000000,4.213579,-0.283496
04664000.000000,4.325386,-0.283496
04668000.000000,4.325386,-0.283496
04672000.000000,4.325386,-0.283496
04676000.000000,4.213579,-0.396504
04680000.000000,4.213579,-0.283496
04684000.000000,4.213579,-0.283496
04688000.000000,4.437192,-0.283496
04692000.000000,4.213579,-0.283496
04696000.000000,4.213579,-0.283496
04700000.000000,4.325386,-0.396504
04704000.000000,4.325386,-0.396504
04708000.000000,4.213579,-0.396504
04712000.000000,4.213579,-0.396504
04716000.000000,4.325386,-0.283496
04720000.000000,4.325386,-0.283496
04724000.000000,4.213579,-0.283496
04728000.000000,4.325386,-0.396504
04732000.000000,4.213579,-0.283496
04736000.000000,4.213579,-0.283496
04740000.000000,4.213579,-0.283496
04744000.000000,4.213579,-0.396504
04748000.000000,4.213579,-0.283496
04752000.000000,4.213579,-0.283496
04756000.000000,4.213579,-0.283496
04760000.000000,4.325386,-0.283496
04764000.000000,4.325386,-0.396504
04768000.000000,4.325386,-0.283496
04772000.000000,4.325386,-0.283496
04776000.000000,4.213579,-0.283496
04780000.000000,4.213579,-0.283496
04784000.000000,4.213579,-0.396504
04788000.000000,4.213579,-0.509513
04792000.000000,4.325386,-0.283496
04796000.000000,4.325386,-0.396504
04800000.000000,4.213579,-0.283496
04804000.000000,4.325386,-0.283496
04808000.000000,4.213579,-0.283496
04812000.000000,4.213579,-0.396504
04816000.000000,4.325386,-0.396504
04820000.000000,4.213579,-0.283496
04824000.000000,4.213579,-0.283496
04828000.000000,4.213579,-0.396504
04832000.000000,4.325386,-0.283496
04836000.000000,4.213579,-0.396504
04840000.000000,4.325386,-0.396504
04844000.000000,4.213579,-0.396504
04848000.000000,4.213579,-0.283496
04852000.000000,4.213579,-0.396504
04856000.000000,4.213579,-0.283496
04860000.000000,4.213579,-0.283496
04864000.000000,4.213579,-0.283496
04868000.000000,4.213579,-0.283496
04872000.000000,4.213579,-0.283496
04876000.000000,4.213579,-0.283496
04880000.000000,4.213579,-0.283496
04884000.000000,4.213579,-0.283496
04888000.000000,4.325386,-0.283496
04892000.000000,4.213579,-0.283496
04896000.000000,4.325386,-0.283496
04900000.000000,4.213579,-0.283496
04904000.000000,4.213579,-0.283496
04908000.000000,4.325386,-0.283496
04912000.000000,4.213579,-0.283496
04916000.000000,4.325386,-0.283496
04920000.000000,4.325386,-0.283496
04924000.000000,4.437192,-0.283496
04928000.000000,4.213579,-0.283496
04932000.000000,4.325386,-0.396504
04936000.000000,4.325386,-0.283496
04940000.000000,4.213579,-0.283496
04944000.000000,4.325386,-0.283496
04948000.000000,4.325386,-0.283496
04952000.000000,4.213579,-0.283496
04956000.000000,4.213579,-0.283496
04960000.000000,4.325386,-0.283496
04964000.000000,4.213579,-0.283496
04968000.000000,4.213579,-0.170487
04972000.000000,4.213579,-0.283496
04976000.000000,4.213579,-0.283496
04980000.000000,4.213579,-0.283496
04984000.000000,4.213579,-0.283496
04988000.000000,4.213579,-0.283496
04992000.000000,4.325386,-0.170487
04996000.000000,4.325386,-0.283496
